feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,target
4.586675393604867,32,-8.487974654841405,4.785545058554566,90,-8.081641536044838,4.680781036762131,17,6.817811463084123,2.6152862831513524,0
4.826955427235729,5,-6.827525634311575,5.456233306431595,27,-7.494984463205812,4.408475975196874,75,9.147743130501325,3.59978212020024,0
3.1693858601120426,78,-4.668582589131265,3.0537329726839313,32,-1.3786335060224904,4.808843899565959,58,8.460664526904072,7.327546270007048,0
4.809594921483981,3,0.07429208509589458,6.541226998838634,40,9.502931494193732,5.9082613828743735,38,-5.913038004186728,3.1759713804380887,0
5.557367033454109,94,2.1624504888154163,4.548211894265911,68,8.510968485265451,5.306193290115706,95,6.742657810568598,3.907134945494123,0
6.159083231146459,50,-0.9941155312718042,7.2331394128880735,19,-7.45964558330728,3.9341427977495975,68,2.2555453886083328,5.036332056689791,0
6.159379558288667,14,-8.194790676620734,2.755629602295152,79,-7.743850095600435,3.055302772045411,50,-7.264382640901097,2.172566838901395,1
4.4502449068681305,96,9.73856002759915,6.523802733591945,15,9.030812971093994,6.18522594196529,71,2.0569474630829827,12.117962600074993,0
2.1678354949561394,46,-6.184691306399161,3.393909586503655,23,1.2569288541365466,3.4960246423097594,31,-2.5949157201064477,1.6594975576483848,0
3.6617947475331087,83,2.061394842544823,4.93909962354782,89,7.973530304582091,4.8167045010670195,31,-8.41814535888094,7.112963747138106,0
8.224386085624776,96,8.107240965309622,5.800446746417608,29,3.8314418237424483,6.59676714762826,34,5.713472018532414,8.127345189457982,0
6.792116626819896,17,3.0718996033501185,4.377372317728437,10,2.757595366131566,5.662881389907614,75,-6.528133161899559,3.805222766032485,0
5.7392391726083485,38,-0.5891704492252163,6.601484938380585,98,1.9097622768786593,7.405823040776887,43,3.132108262877413,4.480299297606928,1
3.4774115104797523,73,5.98341274489233,3.212573693882238,10,8.205757219091865,4.038176497583573,50,3.3607887238424095,3.3764434051741428,0
5.007290309947556,2,-1.4202004653812708,4.4618522369649245,64,-0.07239984748415473,1.323616604343726,80,9.970523486510402,3.2954156096739613,1
2.488662628675036,97,5.297450992212616,5.057310585024256,15,-3.156181708087262,1.8919703103124692,98,-4.840024194700869,6.725954240487445,0
3.8961262486078527,24,-4.877419384158159,6.425670283954335,68,-1.229009379239539,3.803663865090475,14,-9.183495726100869,3.599597385241667,0
4.50959331662961,91,0.20663344065732936,3.5518127646128446,67,-8.148376444559966,4.992354143603999,30,-4.867056344666791,1.4976308005602532,0
4.276720136269574,52,-3.6584161213611637,4.775807424346397,2,-2.753334597089667,2.956560418891127,73,1.9195538949508304,5.29319529228765,0
6.913203862112024,47,-2.8267020210438716,4.599670521612931,6,2.950187501901734,8.693653099963445,16,6.085614243882681,5.369877524929666,0
2.162548171929095,84,-1.173545122136499,4.196267464347408,53,8.187178725540292,7.719210113533245,84,4.864783594601391,5.6953215691135615,0
3.2691354569696918,14,-7.917101414901269,6.4035669034238,43,8.257746398938789,4.5849751146906454,58,-5.612183246982909,1.171264903724385,0
2.2506240579555614,3,9.641151013814117,5.814865516778717,33,-9.384840314012736,3.9357270827949717,97,8.475133448755464,9.87445978880741,0
2.525293574624292,26,7.935124310881264,7.324899349314947,27,9.556741488361723,7.6671523824427315,58,9.148614691357214,6.7395539718117305,0
5.248111792893297,99,-0.40428979260859776,4.284970563272574,36,-9.494262972347357,7.176000814658962,36,0.797105928240228,3.0712684492305824,0
1.7991189338874567,93,-7.130750932195797,3.8293031034148117,31,-1.348520025880191,3.2482975689425997,33,-1.49785237501586,2.7197424063439777,0
6.507737557675274,10,-7.431033100269266,8.391837178901856,74,-5.031258507251827,2.791707160279315,1,-0.5810308261945281,4.401328484190663,1
4.506368446117849,24,-9.020495034061252,5.87526086877801,17,8.410885284825863,4.584445699837914,31,6.372086869545075,7.583986770717162,0
5.137576665051955,57,-1.9439834158114486,4.352338149103596,92,-2.269369392487617,5.391324468916969,40,-7.937237664073851,6.6294007114930915,1
5.645153475994407,29,7.287560970500767,4.483940480849384,97,2.501650195260387,4.394997265509474,47,5.5305801519701365,3.6278404807566056,0
4.131666959496818,34,3.7640743309625506,4.987997541056924,66,-1.1792656822670473,5.702366802135882,80,3.959276460092946,5.418831904363646,0
7.064959431506756,91,4.937256740918258,4.583779584910957,31,8.62331964464104,6.303548684300697,71,9.254480469520566,8.053704140657555,0
4.61131454654473,93,3.1537151381992086,4.639429407966582,34,-3.831781250661141,4.572730923716442,57,-9.009486001784207,5.128180726852856,0
6.18814051047814,12,8.72861185284619,5.553828734659318,88,8.50942678158669,5.933580869797007,70,9.92132635240591,1.9246969815747899,0
4.601775234485496,43,-2.4075244870826795,6.0014428166015525,92,1.0772329434503582,5.1694289526419865,20,4.087836014866459,3.733344872655266,0
5.581748774849847,24,4.881092145268768,1.0097969753963136,17,5.719059050644583,6.051955212145988,77,-0.8630400562998908,2.8945016649008273,0
5.559325340315922,5,-4.617057582472035,3.7174319003719063,37,5.334771818623574,1.6319993890007365,67,6.619894136755068,3.5005483209824826,0
5.4999398789110625,95,3.58132979153304,7.523346554858046,45,-0.4157990422444886,5.539339515342152,12,-1.615172390310338,5.559599226153702,0
3.051384300758161,73,4.159030789598425,7.008554404628347,58,-6.110565048549552,6.8453589690074805,4,-0.6802036354757508,7.143668244562398,0
5.87175154109488,98,-2.6891268041424183,4.388063151905018,28,-5.765478861434483,5.814489494730122,61,0.11545279835222289,3.8615000920294005,0
4.362086021800808,50,-2.469025963780549,7.5959055333937515,64,7.887728773737553,2.1509020116034074,22,0.5624319894404621,5.897631504966471,0
6.260976060979836,19,-9.779353378558525,5.68536295484755,11,0.6398138002242231,3.7518809845819225,80,8.50711362489265,6.999712792657403,0
0.6950131111753919,15,-1.1055074082884104,5.530561014020952,9,9.936989841766579,7.480048496977751,77,-8.590534931848543,4.70966413362491,0
2.069767555890098,55,-2.315112100541123,4.857567785084203,42,-2.809814449093386,3.6054606991101332,97,-7.287801142220383,1.4687324048611936,0
5.7268911242700575,70,5.36292727916071,5.259961280651127,60,-9.241732200371377,5.039927663077235,70,4.568801368876056,2.724321219631615,0
8.725855170210458,66,7.759023670056784,4.210004557826064,53,-6.579972108348584,2.249620372834926,31,9.373031749752766,5.641235585929304,0
6.670117493622473,39,-6.3499338561284695,4.988302371537547,23,-3.843842639680977,5.452259075924524,42,8.753091708781945,3.1007379114266547,0
3.635098131600039,53,-1.6374683686113656,4.171809711296161,85,7.330337259819913,5.534073207957021,45,6.764553825967546,1.9124720706862983,0
1.6158951692440882,91,8.117708839171083,0.8663059779255864,77,-9.517152373459288,7.246584225163566,22,7.094025529685087,0.9425225940130257,0
6.485372442323237,31,5.590599110725078,3.9731961341049686,49,-8.604030716732066,5.7560894777373965,89,5.92446790827138,9.160735752023935,0
4.838833555914098,39,-9.042869620089329,4.718616504401364,1,3.121319312990254,6.0609774223258945,10,-7.178612022389341,1.7166914581044947,0
6.181408435788771,3,2.926751939042857,7.175174269378456,52,-6.843456485371351,4.224867268944457,49,5.278496804472759,6.076655929075668,0
5.230597444421582,14,-9.87425783931699,6.633769459220915,98,9.716329225935048,5.666059671905851,84,0.022138787051789066,8.25347609069322,1
5.0592858502409905,44,0.2343796072445734,5.071412629895984,61,5.73692745122419,3.6918524977379117,15,-1.1722498632918672,6.425845851388868,0
10.917250891786352,82,4.405981789040698,6.307473945313513,68,-7.410811523960912,6.532855615267277,54,-4.6735963958079685,6.309280480022962,0
4.987740077908842,68,0.18533512059752333,4.261778606113287,4,9.524109136542396,6.977840596038561,56,6.4488779325672425,3.5432759783652137,0
4.68150958149347,93,1.8321256977191211,6.0028025243639345,96,1.4163623046060039,3.729613888193909,75,-7.774753140912423,2.6680395489620183,0
4.757102649191956,3,7.285670601319502,8.043583240305543,11,8.774219588968485,5.866668824959378,63,9.759691636578392,7.0350746739851395,0
3.8329265665846863,46,-5.135009555683466,3.07181177285908,93,6.060838678804526,6.512014261878509,1,4.753040382834222,5.210033798439213,0
6.980265789430625,30,0.9205616451504319,7.373848692289059,52,7.430864597400344,4.263446321753707,81,4.791158350880648,5.830434073112426,0
4.292491332437302,91,-8.966091635495628,7.17754811576496,26,-6.860633842569442,3.5188244601325627,60,-8.831293430248499,4.309327452215471,0
6.271885411289179,50,-4.524351295783269,1.6020857798669077,3,8.640038063673249,1.8895631237025117,59,6.187842690122444,5.224826205291828,0
5.5692060596271125,22,6.930146326933759,3.5797939646607038,60,4.498829220626703,6.6403404848224685,43,7.821857936298379,8.22960725459693,0
7.437971724264853,28,3.6017444458571397,5.5880684130519676,90,9.284445848633112,5.632568909452082,26,-0.11050471144750418,1.671008436595467,0
5.840359193976723,93,-3.642746846784439,5.221202755823643,42,9.820797070383097,6.1620978280260745,46,-1.5143531009668205,7.495860372222509,0
2.5732304381047055,62,-8.982523260549018,6.978527387129967,43,-5.747767575059863,6.728109096875258,15,-1.339865818437353,5.092574348009888,0
2.3470244298921186,42,-6.681181230368425,8.169505429530059,96,5.233995604855441,1.738561118868521,13,0.2568754393638901,8.065369271169796,0
7.8167382921538024,49,-6.318704314582197,7.94705220448488,59,-9.447976263067503,5.941223646457312,96,2.7064210879750092,6.7001810234478665,1
3.782578393471116,23,-1.3192080300446278,5.1372184580768545,22,-3.2501425832591906,3.926596638601735,39,5.108045771771369,3.90155222656949,0
2.3587948404206958,9,-4.729564310507913,5.706435380501029,11,3.302005600053713,5.059902136708208,68,-0.8705278912016841,7.746330459087785,0
3.6607628002604833,29,0.668645962956882,7.962335541091925,14,4.786648134583286,4.354165241731743,20,2.1191764214862943,7.1899530718540205,0
7.5292505739360145,86,-7.427036031835308,4.91958871945695,33,2.1139063764770576,5.002523037490297,32,-4.623357821560113,4.587377607757234,0
2.1595740021029757,38,-6.643337518239569,3.2125185006514894,16,-1.6949650030854322,6.062083997307459,78,-3.4298253638357075,2.5967515238299987,0
3.2670095924807807,59,8.260077264381444,3.390797159728198,66,6.490766174704426,6.194006839204358,44,-6.779968575820396,3.911316145113572,0
3.666384982406961,84,-3.1883968954963837,4.590166514251799,13,-6.984722287312617,1.4454404759366208,10,-6.509156090655164,5.314324671347534,0
2.4976202530536096,56,-2.5998892884182556,5.36994555599118,75,1.8342150272910729,2.6533758540662182,2,-1.2243911993894905,3.9668436887888148,0
2.6313453229766726,0,5.2473345609818765,4.55264878176258,79,-3.1400423703763085,7.220537838458194,65,-2.4515094798273633,7.4652480437912825,0
1.9637840494726828,73,7.72513312093697,7.177161923403871,77,-2.4361340202229638,1.4132378100262097,70,-5.220148120357098,4.406526344304841,0
4.077625173726556,28,4.25954060405293,7.444769402580604,2,-0.9537308204158919,7.222163413142728,85,5.18297353335196,9.100858379140698,0
4.29018233651983,30,-3.1517878230731,5.245690705798975,72,3.936374422582201,7.051235594622834,18,-6.071579792958346,7.97500454255745,0
3.6349236915933885,93,2.874641086449355,5.96390676219078,52,-6.47310278607214,5.820723881181731,53,9.39218649971384,7.988952705377071,0
1.6926043220647178,74,-9.084236813749897,4.2675968826738515,93,-5.6052116760920985,4.814740941839111,3,8.078911301707311,5.860241452405741,0
7.5066718937119905,42,-5.352306777365714,7.075982634687155,72,2.5467085510400533,2.0682179114752617,3,8.71800282239407,6.647282695244812,1
2.341842341655679,49,9.735129141746608,5.88939885745927,55,5.90631811240587,4.307613918228249,94,-2.096486822397255,6.429932444774937,0
5.556067424045742,21,-1.4788395132795813,2.8501707962819505,2,3.68797220027159,9.157256873473004,69,2.231217412726995,3.6119211042068704,0
2.8504668137622495,24,-5.179863936622667,4.172175306665568,80,8.10844599489823,2.120245636300266,28,-4.145698204875394,7.281443047622826,0
6.336633733483056,24,5.758796082546706,5.719540394090199,71,-6.579368777834215,4.953098057753265,99,9.420293134400211,7.237175547244569,0
6.911664710334329,63,1.1605913687185794,2.9616027759064942,8,8.099635721499428,3.880253202022736,69,-6.089067258044403,9.639435479984128,0
3.24477282674469,24,6.456090325313944,2.479827925863793,29,-7.336254710066925,4.7026576829519495,73,4.562545894523769,6.0155653938851295,0
1.1525685406057482,98,9.641809238171348,3.543265572702823,45,-8.376514357631413,3.4454893348486877,97,1.9985268811034587,6.0101476703108885,0
6.391574638279216,49,-5.491614420360911,6.8870395585320185,45,-5.579740046060837,2.2860288991499833,73,9.616276391961797,6.543030081799456,0
8.75160109342727,98,-2.9743070791428927,5.4761391130526995,83,6.924922445888967,6.469294288750044,30,-3.132335328790141,1.0076708230275284,1
5.831389079784868,34,0.8238132647677716,1.8610427321769274,3,-7.887806929624366,5.500221014834515,49,0.8273884803627922,5.960168355076001,0
5.321088842959436,46,1.431049958951352,7.034192734262698,89,8.017695731477485,7.374017066036313,75,1.3006703866097844,5.730751868242678,0
6.639521219220378,43,3.5484258928356116,3.556606278311664,67,7.257694796070254,7.302708901966087,98,8.85674106306588,4.025151023372748,0
6.530109691994036,80,5.685209302194966,3.702199681373915,91,-3.918604092755949,2.9853984424962277,90,6.253615628101393,4.475879700474073,0
3.3420223324779794,53,8.204481151633907,7.499777236005841,8,-7.449004691908685,3.1371504507954056,99,-0.16167733788004313,1.8232081729226843,0
3.681697378606705,72,0.3661148367950098,3.2998130207586716,91,2.402245524322959,5.4392707864317185,81,2.0834639544100177,0.9173637831597405,0
6.222247100111822,10,-5.074902555659426,6.8800062109134466,92,-2.4718012689484725,3.077193037052775,17,2.099037867614893,4.72610594825375,1
4.711973305039415,11,4.19268467709764,7.549350445155461,21,-1.1178388273322089,7.53009830517468,76,2.8557550894036776,8.008021844856753,0
7.633211191727105,23,-4.987973449691627,4.72384640672397,6,-2.8504976341368753,7.095514002568256,30,-3.8972832639906985,3.0072391489399326,0
3.5913157057424834,26,-0.062335707235694926,3.4990331991225343,39,3.4621241638382667,3.4333209101310658,70,-6.279137231507823,6.904443262141081,0
6.501219833736963,21,0.9272105038356813,4.209823363673785,2,-4.848722470116429,8.376897435490884,49,-2.0785329904848915,4.628675221920467,0
5.685275962738456,5,2.1921169512856338,4.654024541852085,42,-1.941105911410265,6.146191041467485,55,-9.813758711892767,5.068814734274514,0
4.747124872580732,68,4.669398146597576,4.630271477649134,89,-4.574783659837529,5.73260439089754,46,-6.813493860690927,6.537557481996814,0
7.351821543669214,95,-1.0807816440647855,6.467615201526252,17,1.5658869711907908,0.367120602029523,60,-6.370653868270821,4.335578267900377,0
6.360143065734859,60,5.679986308428148,0.07156917388247752,85,2.8218483890437778,6.910642854416726,97,-0.731402859285474,4.58046803403756,0
2.990065693235792,56,-1.1821894442850027,3.809538879376017,41,2.853252434874392,5.997057867266807,36,-9.86227161811711,2.9868201451502796,0
6.280437360839694,50,-2.670934388091471,5.802010239505863,60,3.740295359692823,2.8525521808638437,88,-5.478357885930414,6.733206886971361,1
7.749981262988398,8,-3.7649814823771033,3.4292255298891186,38,4.075464403257223,4.675899259023149,16,-9.65841118908231,5.743695300034986,0
4.739110622030752,30,-8.310629438381312,7.109157718235642,98,-6.980664703829412,4.346672975275313,31,6.727848174127988,8.280967319656556,0
4.502688299230053,79,4.300201851338674,3.4708931520869104,29,0.03387834959729119,6.292906504374457,22,8.258402525440019,4.272385744920716,0
3.6607057047129508,36,-7.255565016082963,2.749809790345932,39,-0.7273585202261899,5.997112361349253,5,-2.5532356317223392,7.340415290678677,0
4.972792228649298,82,-9.220128715501883,4.810108985677457,19,-6.1431457218853724,1.1069564061623263,84,5.278688189541413,3.5724932473823285,0
6.37240137210582,23,-5.352716187777169,8.290345600737423,73,1.0392000808464275,5.7974976604319775,12,-7.553212492332124,9.151163139006117,1
3.3646634008425047,11,-5.58086923732406,4.474612876263525,46,-8.509502338821486,7.733744666374417,74,9.777864759494914,4.767298602167332,0
2.30728487852552,10,3.8095800055858415,6.453200370632072,21,3.2603058654775996,2.730878113674869,76,-5.515120767948456,4.835824858661083,0
4.2485001780361475,88,6.267050522089804,2.6192076943877263,16,-3.4786912554410048,7.251669267878991,80,1.5670209269632114,5.725231615060007,0
2.2405500426825,22,-6.658872305408899,5.863726938812734,71,-6.344927213422893,1.7305597685338077,6,5.954187114829523,8.868929644861556,0
6.0464368825652635,33,-0.4621674110208289,4.552707192415621,46,-8.696630326299337,4.205547142971053,71,0.8744408758583084,6.933225600088154,0
4.1466204600123975,14,1.9732041138186283,4.922132164096986,66,-8.228416750528169,4.707039017066349,88,4.000998100328113,7.68794493699332,0
1.4891963108983868,56,4.673621679019265,5.788670588977968,48,-1.3373196349313403,3.4049590508581957,29,-8.314708512226357,6.9653645169229845,0
4.30278497052298,42,-5.811228691940597,6.3124051327436455,13,9.050364766091036,6.24540213206407,92,-7.119515082972896,6.7330448253231685,0
4.614770028411819,2,-7.186279669605313,6.181315050979336,58,-4.264670414467259,3.4593694348514603,38,-2.616858727697675,5.339908234604237,0
5.898271226719434,77,-0.8940847715170577,7.835590819104617,15,-6.2138052821728085,5.486451502546707,46,-5.490776536923061,3.7239377921631283,0
4.70927291369158,19,8.991866523510218,5.592206017632243,88,7.569051320249066,6.607912535440207,71,9.757710923310533,7.807256438531934,0
8.737452913679617,56,9.328774916395869,6.748540275616139,19,-9.963218899021097,7.353638097433757,37,-1.318162177718257,6.532161885943027,0
3.962592296922001,48,-5.7118634033471665,5.290427818826894,9,4.27674720703078,2.8112203464015035,79,-6.934035458532033,4.677649148703246,0
4.875202902835387,25,-0.9581681298059159,6.00664500382285,82,-7.949059453664386,8.226013820336844,7,-8.170959288291119,3.2465353527522827,0
4.794178771474659,43,-3.1164272342771397,6.201340447920837,61,8.465239050093775,7.583919445456461,35,9.387047700442203,1.3215151580738804,0
4.434743231185953,36,-9.719138314309571,1.3170250372275243,64,4.509647200475682,5.431325332136883,12,-7.331716762695746,2.892630915543849,0
5.28485117002588,67,-0.42359246881613544,4.582483413227461,92,4.353783079734548,5.749442645654325,94,-4.391554414599397,3.1695290434951424,1
6.082462594395345,58,-3.22375919369684,1.1352842742638565,78,-1.5287467346340158,7.8117541871312275,20,4.232578677975496,5.105920028140389,1
7.680197407072869,51,3.3215650799357466,5.080677429449008,55,6.046146564591201,5.802800712514562,34,7.598901833764323,2.4141744062079113,0
1.8614877452110732,50,3.542901663877405,4.063480477084123,43,9.43401569636421,8.957930596083088,95,-5.798901237492342,3.055507524362013,0
3.9793142523877583,53,0.6203124127776896,8.13664262057257,5,9.97712620377079,2.7433911908360766,31,6.194490535367393,5.233732024719527,0
4.104457149295514,98,-8.724966038594866,5.568468056513336,56,-3.774151529647254,6.939340629336973,48,8.083668946711217,6.408521621933621,0
6.875700594723412,56,6.755756451849912,4.247130848256537,89,2.6235835974811668,4.446962756942717,0,4.102732350194975,0.7912471254015507,0
4.286673877853312,22,9.218650574958343,6.227668286561691,72,-2.0083537860207574,2.2072152496063917,0,0.7540876701058625,3.499761874017767,0
1.2096488138413624,46,5.776112708745458,8.025007504330949,68,0.360222136816148,2.9221661784174184,26,1.4370799585362093,3.1593932621205143,0
5.175460927733153,88,5.239256656610758,4.761501737499273,18,-0.06039767597686918,3.643471516862963,70,-4.029369704760459,4.9622119524708586,0
4.932621536918122,35,7.340562810092692,7.013819296723385,15,-6.690484152006024,6.099639180581132,83,6.652351150353397,7.6572057377435065,0
5.35950313154263,76,4.308340340801456,5.911731100469964,8,-8.103205916182578,6.5886391239619195,68,6.879116479764072,4.730586570804315,0
2.919674238041036,50,-2.2364234158578604,6.7123131436350505,26,4.733690316233059,3.0954694575632584,12,-1.7137514728562824,2.549648458770156,0
8.438069362169006,91,-2.3677976009932795,6.871616662492903,33,2.4155769842348853,2.6857290528068374,7,4.493990003186303,4.82239049791738,0
4.352280432429308,48,-5.840548029821441,8.395245224494806,39,-5.713443340620248,7.59302252169822,34,9.911053115308754,3.665453740546279,0
4.623406283012666,73,-0.23773658606653747,3.7101161169061836,25,0.1646562723269014,7.602154242803632,36,3.1752699573150256,8.021272531266638,0
3.1999828603816782,50,7.439918515025777,4.439127389472533,98,9.141021216638869,4.960129512614788,69,-2.5850728785589645,4.316639153285324,0
3.137995992250553,76,-7.893223095132043,3.1092976412169278,52,3.5279166257278725,4.654405712924974,95,-2.3406288098776873,5.603862679874213,0
2.5545260805024292,66,-7.929029105158946,3.976743314352598,50,-1.02645033310643,5.493330546958786,42,4.204391326481465,2.3317128541348384,0
4.2133782964376865,18,-1.99983354029429,8.20101446118425,79,-4.503098865002642,0.8412371800459608,74,-8.07718861558483,1.750915454041754,0
3.0848363224867317,53,-3.4377560340463154,6.207605283940761,61,-1.5477679702811038,7.35505018478705,91,5.013461149629556,1.252684611099744,0
9.112934682450444,81,-8.905606870023492,4.295559665260579,71,-0.8198683139958014,5.883169716102535,41,0.1319146151885242,4.723637875643755,1
1.2230152392263696,37,-6.174046903785378,4.761107766911401,96,-7.160434181008508,7.799214467607137,95,0.3081198494169364,2.840398267920871,0
2.7433389036364124,58,8.385519928085252,7.60874377944117,46,-1.6205980551387569,3.021862920739969,7,-6.752148613548838,8.674081822787702,0
4.197171143085971,19,9.544520778825266,2.0521333921810028,38,0.8265435113571264,6.948157797209584,42,-4.639018556078236,3.927693173872787,0
6.346982556196649,12,1.0797531043416146,4.109440104084699,55,-9.410367775688037,5.121827093447765,78,-5.17914308493755,5.8815308874995065,0
4.172486237239875,1,-1.7641719847400026,7.965730215144498,78,-9.186648737786292,5.168245932134257,40,6.56037956695188,4.058795267821955,0
6.351926786005955,11,-8.789418450576076,8.537652342136854,72,1.1603968279305104,2.579318430816406,42,3.459913699935786,5.914130275328295,1
3.026392221419356,54,7.142240795075779,7.292578573916293,81,-9.124450489308405,5.587357463372635,79,-8.63162270498343,4.575666708992933,0
5.118582267789414,70,1.666460281260079,2.108627464704591,64,-0.9435908423724211,7.272955734023935,17,-0.5093582964030148,2.50802881286544,0
8.488082174021667,49,-9.037997057748994,5.082594024057047,25,8.3826437578135,6.3648871757609005,77,-1.7751611215399912,3.253969723153484,0
3.0645112086010444,1,4.933388090631379,9.237702147464823,2,5.618122214863671,5.369968733256491,97,-6.8977876923578,4.808743323131594,0
5.839135351790789,84,-9.27176358144961,5.495493177319736,30,9.391519544457996,3.023885289207496,29,8.198834030266216,2.6777046038698904,0
5.4138550385665205,99,1.4837578303090133,5.656200917814573,24,1.7713633840331653,4.597463177631073,61,-1.8873307538369595,3.9750082675733647,0
0.4969300280242601,37,7.933031407152466,4.869879830047407,63,4.2906800761663995,4.788192646998038,79,2.296359185955975,6.667639001442841,0
3.8220589070586426,63,-1.7490536363914249,3.523894914943898,63,-1.487465236462791,3.828595977567118,84,-1.5701742420023752,4.219263766432808,0
7.262303810611979,8,-2.577184709259946,5.448862267131915,78,8.639924857254407,4.618325630635161,85,-9.875766533056794,5.140273884226664,1
5.270155344969398,90,6.046550493433081,2.0978956232478345,3,7.3909846273881925,2.154318003264011,14,7.467134516802819,4.519406166936284,0
2.5754620742078727,74,7.80261397381695,5.5620700271554915,60,6.140863681108055,4.245050549422201,64,0.08213979862450493,2.8386716544818578,0
6.3815545458312855,88,-9.901213042819032,4.587561828286483,98,-9.260192114450165,1.606597572520712,13,1.3266241010431834,2.280384770417777,1
4.041754109371294,26,-2.165568582640618,8.46010656612241,76,1.5591972337755688,2.4724794717645953,76,7.158487557404566,6.6867489521997125,0
5.720101456161673,90,9.681173214126066,2.0845863139640475,96,7.005111769096022,5.211397741107132,83,6.610700446835683,6.973318631279013,0
5.753840228875261,4,-3.2758279313630982,6.271566944336101,85,6.442392079386444,2.339332973021799,0,-6.324019611630909,2.526719160212037,1
2.7626087977088543,80,3.3908036983738086,2.034485065474576,80,-8.591842414839135,-1.9225900025337417,78,4.276570309209404,6.756168027223588,0
6.579656069468597,23,0.9705615080949812,6.00443783714616,26,-7.935337117397703,6.342259403456196,57,-6.7512982443345,5.1474562377168604,0
2.984982397529648,1,5.60768116902128,3.9704179045427113,83,0.06926625618887172,6.614368799479836,23,7.213783068710988,5.946808184393593,0
2.38842826731672,38,-6.821208155601976,8.417811538210206,46,7.009908850719626,6.147907965177069,89,6.8681453686639635,9.06250343088097,0
3.234342024555926,90,8.982864038827937,7.217479557077303,90,-3.4803788597880754,7.576789917730088,82,-2.9361762925843315,0.856540287659584,0
4.3078199322736115,82,1.8322623902124349,3.520127556090357,2,-8.619403635530707,5.2647046439549365,18,5.187090685888977,4.067521990039704,0
5.218806312882525,84,5.4989839713763615,3.9516129440041063,71,-3.6982955533779975,2.6272301416569825,43,-4.347890794020035,5.5989731540801895,0
3.45483253525512,50,3.2100368425135706,6.478455913914072,78,5.274989402739692,8.324054742899538,41,6.813630148707219,6.702157085564762,0
6.489638624790231,6,-3.4921047194467008,4.5147882157486485,66,-4.3217688189762615,4.726535177078219,73,2.714518332161237,2.829891758062763,1
5.502928368087188,13,-9.139595085062078,3.645023390932968,92,-5.264430361836898,4.788638649204937,64,-9.254345563715766,6.315125756104106,1
3.6104035697889945,76,-0.7948309233031186,6.388551989825261,92,-8.619717426183406,7.508682228832999,26,-2.318644217208565,5.326898661469827,0
6.777985835189711,5,8.537327770312398,4.419773948108343,32,2.8578887936143698,2.748979966584177,21,7.854920716869792,8.009468974177175,0
7.322136715292967,58,-6.341482282572173,6.329482338929573,32,7.765372737952859,5.707709581908051,94,-0.4994623393313429,3.886536315390635,0
4.802630606380973,29,6.19482963547873,3.047721383113321,57,-8.128171452324517,6.662872317936529,23,2.463391874916967,6.376558561241776,0
4.570033910072218,78,8.865792694247109,10.322115733319002,40,-2.791324428556548,7.85579656693327,87,4.209402698727802,4.951627842523358,0
1.4524572934872966,87,-9.213891130335679,6.921596652779725,69,9.707733930963954,4.194551514931844,52,1.145012670926203,3.271233936480055,0
4.184974815217062,74,1.6941099023314905,5.186730713487028,93,-1.0325430843200074,6.567766565685904,47,-2.146036705548502,3.639381810933136,0
4.41698657486927,90,-3.061872766276503,6.16821832069104,72,-0.8044171655182808,3.2697924883455247,19,7.124628439240574,3.6326941543243656,0
5.490758814519384,95,1.484243351709713,1.2222738118217706,78,5.457554671646394,1.7647386695606029,3,7.007620571248765,4.757820095730495,0
4.663147136739054,96,4.308879879928817,9.50467918108445,0,1.3053390590156582,5.886325693616671,2,-0.571281478105444,5.3931889805204785,0
5.488053876280989,31,-9.765790410377642,4.424055742787306,69,-6.8622135677948615,2.3969473164254675,51,-1.9765561132317355,3.8889100971290844,1
8.068180578607729,11,-9.657617224391096,3.5660167035885317,89,5.438559277507657,5.90289273372151,33,-5.619089908553816,6.793334370151135,1
3.940171802732647,38,-0.23929456204943023,6.799596508302482,65,-0.12091164147484967,3.7708943224032514,0,3.480414696380672,4.378994674013842,0
4.018055434868306,20,-6.9766032776999465,2.52670684027539,51,2.9860036625899955,8.137524030848457,46,9.268770396951268,7.431440735254589,0
2.3816693713948367,24,5.363950346711373,4.393135664663095,89,-5.150655025772018,6.08000399376258,19,-4.653067842570778,5.444905275530427,0
4.982679066516829,86,0.7419300386517147,4.868445440440867,72,-1.1059715716226677,6.325791502972068,3,-0.06517234739442834,5.292397669317472,0
6.953625964939221,93,5.072183254458132,4.606040778398774,41,8.797790379245868,6.130950250083137,34,-1.955523910421375,4.18745056968429,0
1.4978593016152608,17,6.0230747005713035,4.455364384504398,5,8.62966561714293,3.7722747298112447,13,3.1213033998578403,6.853365786622308,0
3.668286065961225,54,-7.222879655261987,5.842848888515116,30,-3.5604605858326277,6.684182361773846,87,-6.369316938518392,1.1965141810325126,0
5.071881005007837,89,-9.563136575479357,2.3524472219859858,37,3.9571960675417976,4.204354521220559,71,1.1083722746315772,6.036479160599614,0
6.700205767048875,83,2.3430655627111303,4.426953382287742,48,0.791035184622892,1.572191119503095,41,7.93092170572535,6.466032566692717,0
5.765740478053731,40,6.211441344114203,5.469087119541369,40,6.970248556483906,4.273780949569029,52,-8.228049996879466,6.732194362763673,0
